t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
v 64 65
v 65 66
v 66 67
v 67 68
v 68 69
v 69 70
e 132 0 1077
e 136 0 1078
e 136 137 1079
e 135 39 1080
e 137 40 1081
e 135 134 1082
e 38 0 1083
e 135 136 1084
e 38 135 1085
e 41 0 1086
e 41 0 1087
e 18 41 1088
e 41 37 1089
e 59 142 1090
e 72 140 1091
e 72 139 1092
e 142 140 1093
e 69 142 1094
e 140 42 1095
e 142 139 1096
e 69 140 1097
e 69 139 1098
e 139 138 1099
e 142 42 1100
e 72 42 1101
e 142 141 1102
e 69 141 1103
e 72 141 1104
e 69 42 1105
e 59 146 1106
e 146 44 1107
e 145 12 1108
e 144 104 1109
e 143 43 1110
e 146 143 1111
e 43 145 1112
e 145 100 1113
e 143 144 1114
e 59 44 1115
e 44 18 1116
e 147 45 1117
e 18 147 735
e 18 45 1118
e 44 45 1119
e 125 150 1120
e 149 148 1121
e 150 149 1122
e 59 92 232
e 92 18 1123
e 151 150 1124
e 151 44 1125
e 151 152 1126
e 150 0 1127
e 59 151 1128
e 69 150 1129
e 150 47 1130
e 92 151 1131
e 69 152 1132
e 151 69 1133
e 150 12 1134
e 128 154 1135
e 154 78 1136
e 152 0 1137
e 150 48 1138
e 153 150 1139
e 128 78 1140
e 18 150 1141
e 18 153 1142
e 25 49 1143
e 25 46 1144
e 155 156 1145
e 157 158 1146
e 156 46 1147
e 157 0 1148
e 156 157 1149
e 157 12 1150
e 49 155 1151
e 59 160 1152
e 160 50 1153
e 160 159 1154
e 13 118 1155
e 160 0 1156
e 160 13 1157
e 50 0 1158
e 59 51 1159
e 51 0 1160
e 51 161 1161
e 51 77 1162
e 51 0 1163
e 59 162 1164
e 162 18 1165
e 162 44 1166
e 18 51 1167
e 18 51 1168
e 18 60 710
e 18 106 1169
e 18 51 1170
e 59 163 364
e 163 0 1171
e 165 166 1172
e 164 165 1173
e 166 0 1174
e 166 57 1175
e 166 167 1176
e 163 52 1177
e 163 164 1178
e 52 164 1179
e 59 89 1180
e 89 0 1181
e 49 0 1182
e 89 49 1183
e 59 54 1184
e 173 0 1185
e 59 168 1186
e 54 0 1187
e 69 168 1188
e 69 54 1189
e 18 169 1190
e 172 173 1191
e 18 170 1192
e 172 174 1193
e 171 172 1194
e 168 46 1195
e 54 0 1196
e 170 171 1197
e 168 18 1198
e 168 54 1199
e 59 175 1200
e 59 177 1201
e 177 69 1202
e 175 69 1203
e 94 150 401
e 69 175 1204
e 175 94 1205
e 69 177 1206
e 177 94 1207
e 69 94 1208
e 177 55 1209
e 175 55 1210
e 150 158 1211
e 71 56 1212
e 177 71 1213
e 69 55 1214
e 175 176 1215
t # 8
v 0 551
v 1 182
v 2 552
v 3 67
v 4 9
v 5 529
v 6 553
v 7 349
v 8 207
v 9 395
v 10 142
v 11 554
v 12 183
v 13 555
v 14 556
v 15 557
v 16 558
v 17 350
v 18 559
v 19 560
v 20 216
v 21 561
v 22 562
v 23 29
v 24 563
v 25 564
v 26 565
v 27 370
v 28 566
v 29 59
v 30 16
v 31 567
v 32 96
v 33 568
v 34 569
v 35 570
v 36 44
v 37 571
v 38 572
v 39 573
v 40 574
v 41 524
v 42 575
v 43 405
v 44 576
v 45 577
v 46 178
v 47 578
v 48 579
v 49 91
v 50 580
v 51 396
v 52 581
v 53 582
v 54 463
v 55 583
v 56 584
v 57 585
v 58 586
v 59 66
v 60 22
v 61 587
v 62 588
v 63 589
v 64 382
v 65 590
v 66 19
v 67 210
v 68 532
v 69 223
v 70 534
v 71 325
v 72 128
v 73 591
v 74 42
v 75 428
v 76 592
v 77 545
v 78 593
v 79 519
v 80 387
v 81 415
v 82 151
v 83 594
v 84 238
v 85 494
v 86 377
v 87 205
v 88 381
v 89 595
v 90 596
v 91 597
v 92 149
v 93 598
v 94 482
v 95 462
v 96 599
v 97 331
v 98 600
v 99 601
v 100 240
v 101 33
v 102 129
v 103 209
v 104 602
v 105 380
v 106 495
v 107 289
v 108 503
v 109 143
v 110 49
v 111 206
v 112 603
v 113 604
v 114 605
v 115 248
v 116 383
v 117 445
v 118 606
v 119 607
v 120 608
v 121 472
v 122 609
v 123 489
v 124 610
v 125 330
v 126 611
v 127 139
v 128 54
v 129 150
v 130 612
v 131 613
v 132 614
v 133 230
v 134 615
v 135 493
v 136 616
v 137 27
v 138 617
v 139 6
v 140 618
v 141 619
v 142 620
v 143 136
v 144 323
v 145 481
v 146 328
v 147 30
v 148 621
v 149 60
v 150 541
v 151 622
v 152 124
v 153 623
e 1 0 1216
e 66 65 1217
e 66 63 1218
e 63 1 1219
e 65 64 1220
e 65 1 1221
e 68 69 1222
e 66 68 1128
e 69 1 1223
e 2 0 1224
e 68 67 1225
e 69 2 1226
e 0 2 1227
e 66 3 94
e 66 74 48
e 74 3 95
e 75 76 1228
e 3 70 1229
e 3 8 608
e 71 72 1230
e 70 6 1231
e 71 4 1232
e 3 7 701
e 72 5 1233
e 70 71 1234
e 72 73 1235
e 3 8 1236
e 66 77 1237
e 74 77 1238
e 81 33 1239
e 10 81 1240
e 33 0 1241
e 77 10 1242
e 77 79 1243
e 10 12 1244
e 77 11 1245
e 77 80 1246
e 10 80 1247
e 80 10 1248
e 79 78 1249
e 3 82 417
e 14 13 1250
e 3 15 1251
e 3 30 1252
e 3 64 1253
e 15 83 1254
e 3 83 1255
e 3 16 1256
e 3 16 1257
e 3 85 1258
e 74 68 1259
e 3 17 1260
e 68 3 1261
e 3 84 1262
e 85 86 1263
e 66 89 1264
e 89 74 1265
e 87 88 1266
e 89 87 1267
e 89 19 1268
e 88 8 1269
e 8 16 1270
e 88 18 1271
e 3 90 1272
e 20 9 833
e 3 20 1273
e 3 21 1274
e 92 21 1275
e 54 92 1276
e 3 91 1277
e 3 11 1278
e 20 13 1279
e 3 54 1062
e 3 13 1280
e 90 78 1281
e 97 12 1282
e 68 96 1283
e 3 95 1284
e 3 93 1285
e 95 94 1286
e 96 23 1287
e 3 9 1288
e 96 22 1289
e 94 68 1290
e 27 24 1291
e 66 99 1292
e 98 24 1293
e 27 101 1294
e 27 100 1295
e 99 27 1296
e 99 26 1297
e 82 101 1298
e 99 98 1299
e 82 27 1300
e 82 100 1301
e 26 100 1302
e 27 24 1303
e 26 101 1304
e 99 82 1305
e 99 25 1306
e 26 24 1307
e 82 26 1308
e 66 24 1309
e 66 104 1310
e 66 102 140
e 24 102 1311
e 104 24 1312
e 24 104 1313
e 88 105 1314
e 88 11 1315
e 102 29 1316
e 102 28 1317
e 104 103 1318
e 104 88 1319
e 102 24 1320
e 106 24 1321
e 106 102 1322
e 106 74 1323
e 66 106 1324
e 66 82 232
e 74 102 1325
e 24 30 1326
e 74 24 1327
e 106 24 1328
e 109 108 1329
e 82 106 1330
e 109 24 1331
e 102 17 1332
e 102 24 1333
e 109 107 1334
e 102 24 1335
e 74 24 1336
e 3 112 1337
e 110 3 318
e 112 111 1338
e 94 3 1339
e 110 7 1340
e 66 110 66
e 3 31 1341
e 113 24 1342
e 113 114 1343
e 110 94 1344
e 3 113 1345
e 66 88 1346
e 88 17 1347
e 66 24 1348
e 74 88 1349
e 88 118 1350
e 24 17 1351
e 66 116 1352
e 116 17 1353
e 66 109 1354
e 88 107 1355
e 109 24 1356
e 116 24 1357
e 116 115 1358
e 109 116 1359
e 74 24 1360
e 88 117 1361
e 74 109 1362
e 120 32 1363
e 68 120 1364
e 68 102 1365
e 102 30 143
e 68 74 1133
e 74 32 933
e 102 32 1019
e 120 121 1366
e 74 120 1367
e 68 119 1368
e 121 122 1369
e 74 102 1370
e 122 32 1371
e 66 33 1372
e 123 54 1373
e 74 33 1374
e 54 33 1375
e 66 123 1376
e 33 32 1377
e 74 123 1378
e 82 102 235
e 82 3 1123
e 125 94 1379
e 3 32 1026
e 70 64 1380
e 3 79 1381
e 102 36 1382
e 3 34 1383
e 70 125 1384
e 124 70 1385
e 35 1 1386
e 3 35 1387
e 102 124 1388
e 66 126 1389
e 82 126 1390
e 102 37 1391
e 37 32 1392
e 67 103 330
e 126 127 1393
e 127 67 1394
e 127 37 1395
e 8 128 1396
e 3 53 1397
e 3 38 1398
e 3 39 1399
e 66 129 763
e 129 40 1400
e 3 40 1401
e 8 40 1402
e 66 40 1403
e 66 28 1404
e 66 87 1180
e 40 28 1405
e 87 40 1406
e 87 3 1407
e 28 40 1408
e 28 130 1409
e 40 87 1410
e 66 40 1411
e 74 40 1412
e 40 11 1413
e 88 42 1414
e 88 41 1415
e 88 131 1416
e 88 11 1417
e 66 132 1418
e 132 44 1419
e 10 45 1420
e 132 10 1421
e 132 43 1422
e 66 134 1423
e 66 133 364
e 133 47 1424
e 133 46 1425
e 66 135 954
e 135 45 1426
e 134 133 1427
e 134 135 1428
e 135 48 1429
e 72 49 1430
e 68 97 1431
e 72 45 1432
e 136 47 1433
e 97 44 1434
e 97 136 1435
e 68 72 1436
e 66 137 29
e 137 50 1437
e 137 67 326
e 137 51 1438
e 52 50 1439
e 137 52 1440
e 137 52 1441
e 3 138 1442
e 3 50 1443
e 3 50 1444
e 74 3 1445
e 3 53 1446
e 3 74 297
e 3 50 1447
e 66 140 1448
e 140 141 1449
e 74 140 1450
e 140 139 1451
e 3 142 1452
e 143 50 1453
e 143 54 1454
e 140 3 1455
e 68 143 1456
e 143 3 1457
e 3 55 1458
e 3 55 1459
e 3 56 1460
e 56 82 1461
e 56 10 1462
e 56 30 1463
e 82 56 1464
e 3 56 1465
e 56 145 1466
e 82 10 1467
e 82 56 1468
e 10 144 1469
e 10 56 1470
e 10 56 1471
e 147 59 1472
e 146 57 1473
e 66 146 607
e 3 57 1474
e 146 147 1475
e 82 146 1476
e 82 57 1477
e 3 58 1478
e 92 30 1479
e 66 92 227
e 152 62 1480
e 92 60 1481
e 152 57 1482
e 62 57 1483
e 61 57 1484
e 74 149 1485
e 74 152 1486
e 82 92 1487
e 148 61 1488
e 92 57 1489
e 66 152 1490
e 149 57 1491
e 149 150 1492
e 82 74 1493
e 74 57 1494
e 66 149 151
e 151 54 1495
e 150 151 1496
e 74 148 1497
e 66 148 1498
e 148 57 1499
e 66 70 1500
e 153 64 1501
e 70 153 1502
e 153 38 1503
t # 9
v 0 624
v 1 17
v 2 625
v 3 555
v 4 626
v 5 627
v 6 628
v 7 310
v 8 629
v 9 425
v 10 630
v 11 375
v 12 631
v 13 632
v 14 633
v 15 16
v 16 634
v 17 79
v 18 635
v 19 344
v 20 636
v 21 637
v 22 638
v 23 67
v 24 639
v 25 356
v 26 640
v 27 641
v 28 216
v 29 642
v 30 643
v 31 644
v 32 645
v 33 191
v 34 1
v 35 87
v 36 23
v 37 646
v 38 647
v 39 218
v 40 222
v 41 61
v 42 369
v 43 648
v 44 649
v 45 650
v 46 182
v 47 163
v 48 651
v 49 405
v 50 652
v 51 653
v 52 224
v 53 654
v 54 655
v 55 656
v 56 657
v 57 22
v 58 658
v 59 659
v 60 477
v 61 150
v 62 660
v 63 19
v 64 661
v 65 662
v 66 138
v 67 203
v 68 210
v 69 201
v 70 49
v 71 381
v 72 663
v 73 42
v 74 664
v 75 665
v 76 331
v 77 495
v 78 666
v 79 207
v 80 151
v 81 239
v 82 240
v 83 142
v 84 289
v 85 667
v 86 668
v 87 238
v 88 548
v 89 481
v 90 205
v 91 463
v 92 152
v 93 669
v 94 149
v 95 33
v 96 200
v 97 670
v 98 204
v 99 671
v 100 195
v 101 255
v 102 672
v 103 673
v 104 296
v 105 378
v 106 544
v 107 674
v 108 675
v 109 676
v 110 128
v 111 235
v 112 677
e 63 62 1504
e 62 2 1505
e 61 1 1506
e 60 61 1507
e 62 0 1508
e 60 0 1509
e 62 61 1510
e 62 60 1511
e 5 4 1512
e 60 0 1513
e 5 3 1514
e 62 5 1515
e 63 66 163
e 63 67 306
e 63 64 1516
e 66 67 1517
e 66 64 1518
e 7 5 1519
e 64 0 1520
e 66 0 1521
e 65 7 1522
e 64 6 1523
e 67 0 1524
e 64 65 1525
e 67 69 1526
e 69 68 1527
e 63 70 66
e 70 0 1528
e 70 74 1529
e 70 71 1530
e 71 0 1531
e 2 0 1532
e 71 10 1533
e 70 73 77
e 74 0 1534
e 73 74 1535
e 72 2 1536
e 63 76 613
e 76 0 1537
e 76 11 1538
e 76 75 1539
e 63 80 232
e 63 81 403
e 80 81 1540
e 63 77 1324
e 80 0 1541
e 80 77 1330
e 77 0 1542
e 81 0 1543
e 81 83 401
e 83 0 1544
e 77 79 1545
e 83 13 1546
e 79 78 1547
e 77 12 1548
e 83 82 1549
e 12 3 1550
e 76 14 1551
e 76 84 1552
e 76 85 1553
e 63 88 1200
e 88 16 1554
e 88 87 1555
e 86 15 1556
e 88 0 1557
e 88 86 1558
e 19 18 1559
e 16 0 1560
e 19 17 1561
e 88 19 1562
e 92 0 1563
e 92 71 1564
e 70 90 313
e 71 93 1565
e 73 92 1566
e 90 23 1407
e 90 0 1567
e 90 0 1568
e 0 89 1569
e 70 92 1570
e 71 17 1571
e 31 91 1572
e 23 20 1573
e 73 90 1574
e 23 91 1062
e 90 92 1575
e 23 31 1576
e 63 94 227
e 73 94 1577
e 94 21 1578
e 63 73 48
e 63 23 94
e 23 22 1579
e 23 96 294
e 23 95 1030
e 23 4 1580
e 63 97 1581
e 97 23 1582
e 97 67 1583
e 67 98 309
e 97 24 1584
e 97 25 1585
e 63 99 1586
e 99 28 1587
e 27 8 1588
e 99 27 1589
e 99 29 1590
e 100 30 1591
e 99 100 1592
e 23 31 1593
e 31 32 1594
e 64 34 1595
e 64 33 1596
e 64 36 1597
e 63 101 1598
e 101 35 1599
e 37 33 1600
e 80 101 1601
e 101 37 1602
e 102 38 1603
e 63 102 1604
e 101 33 1605
e 80 102 1606
e 80 33 1607
e 102 33 1608
e 63 104 520
e 103 9 1609
e 103 5 1610
e 104 41 1611
e 103 40 1612
e 103 39 1613
e 41 42 1614
e 104 36 1615
e 5 39 1616
e 107 46 1617
e 23 79 608
e 45 44 1618
e 23 42 1619
e 105 45 1620
e 106 107 1621
e 79 106 1622
e 105 43 1623
e 42 105 1624
e 67 47 1625
e 50 49 1626
e 67 48 1627
e 49 50 1628
e 63 61 763
e 61 50 1629
e 61 46 1630
e 52 51 1631
e 23 53 1632
e 53 52 1633
e 23 100 1634
e 61 23 1635
e 67 54 1636
e 67 108 1637
e 67 109 1638
e 54 1 1639
e 63 110 910
e 110 55 1640
e 110 54 1641
e 110 41 1642
e 63 112 1643
e 63 111 1644
e 73 112 1645
e 111 56 1646
e 111 61 1647
e 73 111 1648
e 111 54 1649
e 112 58 1650
e 61 57 1651
e 112 54 1652
e 49 59 1653
e 73 54 1654
e 112 49 1655
t # 10
v 0 678
v 1 679
v 2 217
v 3 340
v 4 344
v 5 268
v 6 680
v 7 375
v 8 339
v 9 131
v 10 67
v 11 605
v 12 681
v 13 682
v 14 105
v 15 683
v 16 684
v 17 364
v 18 685
v 19 352
v 20 686
v 21 218
v 22 687
v 23 688
v 24 179
v 25 689
v 26 690
v 27 691
v 28 87
v 29 150
v 30 19
v 31 692
v 32 248
v 33 143
v 34 42
v 35 374
v 36 693
v 37 381
v 38 286
v 39 694
v 40 695
v 41 386
v 42 549
v 43 495
v 44 207
v 45 696
v 46 697
v 47 49
v 48 54
v 49 698
v 50 365
v 51 699
v 52 700
v 53 331
v 54 591
v 55 701
v 56 538
v 57 158
v 58 702
v 59 142
v 60 203
v 61 235
v 62 151
v 63 520
v 64 703
v 65 704
v 66 148
v 67 705
v 68 706
v 69 249
v 70 707
e 30 27 1656
e 29 3 643
e 28 2 720
e 2 0 1657
e 27 1 1658
e 27 0 1659
e 29 1 1660
e 1 4 1661
e 28 0 1662
e 2 29 724
e 27 28 1663
e 28 29 1664
e 28 1 1665
e 30 34 48
e 30 31 1666
e 30 35 652
e 34 35 1667
e 34 31 1668
e 35 0 1669
e 34 0 1670
e 31 5 1671
e 31 0 1672
e 35 9 1673
e 31 6 1674
e 35 1 1675
e 31 33 1676
e 31 32 1677
e 33 8 1678
e 10 36 1679
e 30 10 94
e 37 11 1680
e 10 37 1681
e 37 38 1682
e 41 37 1683
e 10 39 1684
e 10 0 1685
e 37 42 1686
e 10 41 735
e 10 40 1687
e 39 10 1688
e 30 43 1324
e 43 0 1689
e 43 44 1690
e 30 47 66
e 47 0 1691
e 46 0 1692
e 47 46 1693
e 34 46 1694
e 47 34 77
e 34 45 1695
e 12 0 1696
e 45 0 1697
e 46 12 1698
e 47 45 1699
e 46 32 1700
e 34 32 1701
e 45 32 1702
e 10 29 1703
e 0 7 1704
e 29 0 1705
e 10 48 1706
e 30 0 1707
e 0 49 1708
e 0 9 1709
e 30 52 1710
e 34 52 1711
e 52 0 1712
e 51 50 1713
e 34 37 1349
e 30 37 1346
e 52 0 1714
e 37 0 1715
e 37 51 1716
e 53 54 1717
e 34 10 95
e 10 55 1718
e 10 13 1719
e 57 0 1720
e 13 0 1721
e 37 15 1722
e 10 57 1723
e 57 58 1724
e 37 7 1725
e 57 56 1726
e 58 59 1727
e 30 59 1728
e 59 16 1729
e 59 0 1730
e 20 19 1731
e 34 20 1732
e 34 18 1733
e 18 17 1734
e 60 61 1735
e 16 60 1736
e 61 18 1737
e 10 21 1738
e 10 22 1739
e 30 63 1069
e 63 62 1740
e 26 70 1741
e 68 69 1742
e 63 65 1743
e 68 67 1744
e 63 66 1745
e 66 65 1746
e 63 0 1747
e 65 0 1748
e 69 23 1749
e 69 0 1750
e 63 68 1751
e 65 59 1752
e 69 25 1753
e 66 0 1754
e 25 24 1755
e 25 26 1756
e 63 64 1757
e 64 65 1758
t # 11
v 0 89
v 1 708
v 2 709
v 3 280
v 4 710
v 5 96
v 6 711
v 7 553
v 8 105
v 9 365
v 10 605
v 11 351
v 12 406
v 13 67
v 14 712
v 15 713
v 16 215
v 17 475
v 18 574
v 19 714
v 20 715
v 21 87
v 22 716
v 23 717
v 24 718
v 25 719
v 26 720
v 27 218
v 28 721
v 29 722
v 30 723
v 31 724
v 32 575
v 33 725
v 34 54
v 35 726
v 36 727
v 37 99
v 38 296
v 39 728
v 40 60
v 41 223
v 42 349
v 43 216
v 44 445
v 45 729
v 46 21
v 47 730
v 48 731
v 49 732
v 50 733
v 51 453
v 52 734
v 53 735
v 54 736
v 55 737
v 56 66
v 57 738
v 58 544
v 59 240
v 60 739
v 61 62
v 62 740
v 63 741
v 64 103
v 65 104
v 66 742
v 67 9
v 68 91
v 69 107
v 70 108
v 71 743
v 72 320
v 73 744
v 74 262
v 75 745
v 76 746
v 77 747
v 78 53
v 79 467
v 80 463
v 81 617
v 82 259
v 83 748
v 84 749
v 85 750
v 86 210
v 87 751
v 88 42
v 89 752
v 90 644
v 91 22
v 92 19
v 93 753
v 94 381
v 95 620
v 96 151
v 97 158
v 98 754
v 99 150
v 100 289
v 101 578
v 102 755
v 103 197
v 104 532
v 105 538
v 106 541
v 107 756
v 108 757
v 109 693
v 110 386
v 111 668
v 112 758
v 113 205
v 114 531
v 115 388
v 116 142
v 117 759
v 118 482
v 119 760
v 120 761
v 121 209
v 122 762
v 123 483
v 124 763
v 125 764
v 126 604
v 127 519
v 128 765
v 129 286
v 130 248
v 131 595
v 132 766
v 133 767
v 134 206
v 135 207
v 136 382
v 137 623
v 138 768
v 139 404
v 140 55
v 141 769
v 142 770
v 143 771
v 144 129
v 145 149
v 146 772
v 147 773
v 148 774
v 149 495
v 150 593
v 151 198
v 152 692
v 153 775
v 154 776
v 155 777
v 156 331
v 157 778
v 158 779
v 159 780
v 160 781
v 161 782
v 162 783
v 163 33
v 164 697
v 165 472
v 166 784
v 167 785
v 168 172
v 169 786
v 170 787
v 171 394
v 172 82
v 173 325
v 174 788
v 175 357
v 176 789
v 177 143
v 178 790
v 179 590
v 180 230
v 181 307
v 182 791
v 183 792
v 184 793
v 185 794
v 186 795
v 187 796
v 188 797
v 189 798
v 190 799
v 191 800
v 192 801
v 193 49
v 194 802
v 195 803
v 196 548
v 197 804
v 198 805
v 199 496
v 200 806
v 201 807
v 202 383
v 203 591
v 204 136
v 205 808
v 206 809
v 207 810
v 208 811
v 209 812
v 210 702
v 211 813
e 1 0 1759
e 85 1 1760
e 92 13 94
e 92 85 1761
e 88 13 95
e 85 2 1762
e 88 91 1763
e 92 88 48
e 88 2 1764
e 90 91 1765
e 90 2 1766
e 13 87 1767
e 13 0 1768
e 13 90 1593
e 87 3 1769
e 13 89 1770
e 90 88 1771
e 88 85 1772
e 13 86 986
e 85 13 1773
e 13 93 1774
e 13 94 1681
e 94 95 1775
e 94 4 1776
e 97 98 1777
e 97 96 1778
e 92 97 1048
e 98 7 1779
e 13 9 1088
e 9 5 1086
e 13 99 1780
e 101 102 1781
e 13 101 1782
e 9 5 1087
e 99 5 1083
e 13 9 1783
e 13 99 1784
e 99 10 1785
e 13 11 1786
e 99 100 1787
e 13 5 1026
e 13 103 284
e 103 5 1788
e 92 104 1128
e 104 106 1789
e 106 5 1174
e 12 5 1790
e 106 12 1791
e 106 105 1792
e 92 108 1793
e 13 109 1679
e 15 0 1794
e 108 13 1795
e 15 5 1796
e 13 14 1797
e 111 15 1798
e 107 11 1799
e 13 111 1800
e 11 5 1801
e 13 107 1802
e 13 110 735
e 110 13 1803
e 96 16 1804
e 101 112 1805
e 96 101 1806
e 113 20 1807
e 113 18 1406
e 88 20 1808
e 13 16 1809
e 13 16 810
e 88 18 1810
e 88 19 1811
e 113 19 1812
e 104 113 1813
e 113 21 1814
e 113 13 1407
e 115 114 1121
e 88 21 1815
e 113 17 1816
e 113 115 1817
e 18 17 1818
e 113 88 1819
e 120 119 1820
e 13 25 1821
e 92 118 1822
e 92 120 1823
e 120 22 1824
e 92 116 1728
e 13 122 1825
e 120 24 1826
e 118 116 1827
e 116 117 1828
e 120 113 1829
e 116 22 1830
e 116 23 1831
e 24 22 1832
e 118 120 1833
e 113 22 1834
e 13 121 1835
e 92 26 1836
e 124 32 1837
e 26 124 1838
e 32 123 1839
e 32 13 1840
e 26 28 1841
e 26 27 1842
e 13 26 1843
e 13 26 1844
e 13 26 1845
e 92 126 1846
e 26 29 1847
e 92 131 1264
e 92 128 1848
e 131 26 1849
e 88 131 1850
e 88 26 1851
e 88 126 1852
e 88 128 1853
e 128 31 1854
e 131 32 1855
e 26 125 1856
e 88 116 1857
e 131 130 1858
e 128 129 1859
e 126 26 1860
e 116 30 1861
e 126 127 1862
e 116 26 1863
e 92 132 1864
e 133 34 1865
e 132 133 1866
e 34 33 1867
e 88 132 1868
e 88 26 1869
e 132 26 1870
e 13 36 1871
e 13 35 1872
e 135 134 332
e 88 35 1873
e 13 88 297
e 36 26 1874
e 88 36 1875
e 13 135 608
e 137 136 1501
e 137 6 1876
e 140 139 1877
e 137 8 1878
e 13 2 1879
e 13 137 1880
e 2 138 1881
e 37 141 1882
e 88 37 1883
e 2 140 1884
e 13 37 1885
e 137 0 1886
e 88 141 1887
e 6 0 1888
e 13 38 1889
e 92 96 232
e 96 13 1123
e 13 142 1890
e 13 40 1891
e 13 39 1892
e 13 39 1893
e 13 88 1894
e 13 40 1895
e 40 6 1896
e 13 143 1897
e 88 40 1898
e 41 6 1899
e 88 41 1900
e 143 41 1901
e 13 41 1902
e 92 144 140
e 42 6 1903
e 144 6 1904
e 144 42 1905
e 42 6 1906
e 104 145 1907
e 145 40 1908
e 148 147 1909
e 88 146 1910
e 145 6 1911
e 148 146 1912
e 88 147 1913
e 40 0 1914
e 148 88 1915
e 145 148 1916
e 92 152 1666
e 152 44 1917
e 43 45 1918
e 152 88 1919
e 153 47 1920
e 152 149 1921
e 152 46 1922
e 149 151 1923
e 151 43 1924
e 149 44 1925
e 149 150 1926
e 13 154 1927
e 48 6 1928
e 88 154 1929
e 13 48 1930
e 154 6 1931
e 154 42 1932
e 154 118 1933
e 88 6 1934
e 88 118 1935
e 92 156 613
e 156 16 1936
e 156 155 1937
e 16 6 1938
e 156 9 1939
e 156 115 1940
e 156 43 1941
e 9 157 1942
e 161 10 1943
e 92 94 1346
e 88 94 1349
e 94 160 1944
e 161 162 1945
e 50 49 1946
e 13 158 1947
e 159 50 1948
e 13 50 1949
e 94 45 1950
e 159 6 1951
e 94 161 1952
e 158 118 1953
e 13 6 1954
e 13 159 1955
e 13 165 1956
e 13 163 1030
e 165 6 1957
e 165 164 1958
e 165 51 1959
e 164 9 1960
e 13 16 1961
e 13 88 1962
e 13 144 1963
e 13 51 1964
e 13 166 1965
e 169 43 1966
e 169 168 1967
e 144 52 1968
e 13 51 1969
e 52 169 1970
e 144 167 1971
e 92 57 1972
e 57 5 1973
e 57 55 1974
e 57 88 1975
e 88 5 933
e 88 54 1976
e 57 16 1977
e 54 53 1978
e 57 54 1979
e 16 54 1980
e 170 171 1981
e 170 57 1982
e 92 170 1983
e 171 57 1984
e 171 58 1985
e 59 23 1986
e 61 58 1987
e 61 174 1988
e 13 61 1989
e 173 61 1990
e 64 65 219
e 13 173 1991
e 57 63 1992
e 173 62 1993
e 61 56 1994
e 173 57 1995
e 61 44 1996
e 173 172 1997
e 57 64 1998
e 61 57 1999
e 92 145 227
e 145 175 2000
e 88 145 1577
e 145 66 2001
e 13 66 2002
e 13 66 2003
e 66 56 2004
e 175 60 2005
e 145 60 2006
e 13 177 2007
e 13 62 2008
e 140 176 2009
e 177 121 2010
e 177 135 2011
e 94 68 2012
e 88 70 2013
e 70 69 238
e 88 178 2014
e 177 57 2015
e 177 70 2016
e 94 140 2017
e 94 67 2018
e 177 88 199
e 57 94 2019
e 135 70 2020
e 92 179 1217
e 179 180 2021
e 99 64 2022
e 180 8 2023
e 99 71 2024
e 180 136 2025
e 180 121 2026
e 99 72 2027
e 179 99 2028
e 99 181 2029
e 180 99 366
e 104 64 2030
e 182 6 2031
e 184 183 2032
e 25 184 2033
e 104 25 2034
e 13 25 2035
e 13 144 1023
e 185 73 2036
e 25 187 2037
e 88 185 2038
e 186 112 2039
e 13 118 2040
e 88 73 2041
e 144 185 2042
e 144 186 2043
e 88 186 2044
e 112 14 2045
e 186 73 2046
e 144 88 2047
e 13 188 2048
e 34 74 2049
e 34 190 2050
e 75 190 2051
e 189 34 2052
e 189 75 2053
e 92 191 2054
e 145 34 2055
e 191 130 2056
e 191 145 2057
e 145 192 2058
e 191 57 2059
e 165 88 2060
e 165 195 2061
e 193 10 2062
e 195 78 2063
e 88 78 2064
e 76 74 2065
e 88 195 2066
e 198 197 2067
e 88 196 2068
e 196 78 2069
e 165 77 2070
e 165 196 2071
e 195 76 2072
e 196 199 2073
e 194 77 2074
e 196 198 2075
e 77 76 2076
e 195 199 2077
e 77 165 2078
e 40 79 2079
e 200 201 2080
e 40 200 2081
e 9 75 2082
e 92 202 1352
e 202 57 2083
e 88 145 2084
e 204 206 2085
e 88 204 2086
e 145 203 2087
e 204 205 2088
e 202 204 2089
e 202 80 2090
e 202 88 708
e 206 76 2091
e 202 145 2092
e 92 177 188
e 177 208 2093
e 177 82 2094
e 177 209 2095
e 177 207 2096
e 207 81 2097
e 177 86 2098
e 180 78 2099
e 57 210 2100
e 210 84 2101
e 211 84 2102
e 211 31 2103
